timestamp,application_name,bytes_sent,bytes_received,domains_accessed,connections_made,uptime
2024-12-11T21:02:53.086132,NitroSense.exe,60364980,102581381,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46638.978449344635
2024-12-11T21:02:53.154526,svchost.exe,0,0,,4,46662.76610302925
2024-12-11T21:02:53.156538,brave.exe,2814172180,291072092,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,20.189.109.69:443,172.67.73.98:443,172.67.185.23:443",15,46110.03070259094
2024-12-11T21:02:53.159541,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46641.991218328476
2024-12-11T21:02:53.162933,Spotify.exe,29787587,4646596,"199.232.210.248:443,162.159.61.3:443,35.186.224.24:443,8.8.8.8:443,172.253.118.84:443,199.232.214.250:443,142.250.192.36:443,151.101.66.250:443,199.232.210.251:443,199.232.214.248:443,142.250.183.162:443,35.186.224.40:443,142.250.183.161:443,184.25.109.106:443,35.186.224.22:443,8.8.4.4:443,184.25.109.138:443",56,17.15953803062439
2024-12-11T21:02:53.164443,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46641.996608257294
2024-12-11T21:02:53.265446,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46662.77074599266
2024-12-11T21:02:53.337040,WUDFHost.exe,0,0,"127.0.0.1:49708,127.0.0.1:49707",2,46665.5888941288
2024-12-11T21:02:53.340056,brave.exe,2814292352,291076744,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46110.2132165432
2024-12-11T21:02:53.344399,Spotify.exe,29787587,4679372,"199.232.210.248:443,162.159.61.3:443,35.186.224.24:443,8.8.8.8:443,172.253.118.84:443,199.232.214.250:443,142.250.192.36:443,151.101.66.250:443,199.232.210.251:443,199.232.214.248:443,142.250.183.162:443,35.186.224.40:443,142.250.183.161:443,184.25.109.106:443,35.186.224.22:443,8.8.4.4:443,184.25.109.138:443",56,17.339542150497437
2024-12-11T21:02:53.347413,Postman.exe,117364905,194264560,,2,44849.91130065918
2024-12-11T21:02:53.410733,AcerCCAgent.exe,72642,120174,::1:63507,3,46663.06661820412
2024-12-11T21:02:53.469903,svchost.exe,154142104,1317451136,,2,46664.91487789154
2024-12-11T21:02:53.526610,System,730717636,276846249,,9,1733931173.4894373
2024-12-11T21:02:53.531250,Spotify.exe,29787699,4991180,"199.232.210.248:443,162.159.61.3:443,35.186.224.24:443,8.8.8.8:443,172.253.118.84:443,199.232.214.250:443,142.250.192.36:443,151.101.66.250:443,199.232.210.251:443,199.232.214.248:443,142.250.183.162:443,35.186.224.40:443,142.250.183.161:443,184.25.109.106:443,35.186.224.22:443,8.8.4.4:443,184.25.109.138:443",56,17.527099609375
2024-12-11T21:02:53.588162,postgres.exe,10524,121363,,3,46662.81607508659
2024-12-11T21:02:53.590252,Spotify.exe,29774233,211926680,"152.195.38.76:80,151.101.130.133:80,35.186.224.40:443,104.199.241.202:4070",13,18.282793521881104
2024-12-11T21:02:53.643228,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,46663.24264860153
2024-12-11T21:02:53.645760,NitroSense.exe,60365588,102581901,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46639.53749322891
2024-12-11T21:02:53.647760,brave.exe,2814292352,291076744,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46110.521936416626
2024-12-11T21:02:53.702273,svchost.exe,0,40392,,4,46665.20653438568
2024-12-11T21:02:53.705482,Postman.exe,23597365,26256742,"15.197.213.252:443,162.247.243.29:443,3.109.104.219:443,151.101.66.132:443",4,44849.13006687164
2024-12-11T21:02:53.759793,AcerCCAgent.exe,72642,120174,::1:63507,3,46663.42088294029
2024-12-11T21:02:53.761821,NitroSense.exe,60365692,102582005,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46639.65508532524
2024-12-11T21:02:53.764329,NitroSense.exe,60365692,102582005,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46639.65708255768
2024-12-11T21:02:53.821914,svchost.exe,0,0,,12,46657.46806693077
2024-12-11T21:02:53.824497,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46642.65558934212
2024-12-11T21:02:53.827529,SearchHost.exe,71002844,93581377,"40.99.9.66:443,23.212.254.51:443",2,46658.50673222542
2024-12-11T21:02:53.859437,System Idle Process,0,0,"162.159.61.3:443,13.107.246.48:443,35.186.224.24:443,8.8.8.8:443,172.253.118.84:443,142.250.182.234:443,142.250.183.162:443,142.250.183.161:443,142.250.70.67:443,35.186.224.22:443,8.8.4.4:443",22,1733931173.839583
2024-12-11T21:02:53.862457,Spotify.exe,29787699,5064388,35.186.224.40:443,24,17.858922719955444
2024-12-11T21:02:53.924592,spoolsv.exe,320,232,,2,46663.68819355965
2024-12-11T21:02:53.927546,Spotify.exe,29787699,5064388,35.186.224.40:443,24,17.92407774925232
2024-12-11T21:02:53.930085,Spotify.exe,29787699,5064388,35.186.224.40:443,24,17.927032709121704
2024-12-11T21:02:53.985628,svchost.exe,0,40392,,4,46665.4874253273
2024-12-11T21:02:53.989151,brave.exe,2814958318,291076744,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46110.86180496216
2024-12-11T21:02:54.049376,svchost.exe,0,0,,12,46657.69630098343
2024-12-11T21:02:54.051374,brave.exe,2814958318,291076744,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46110.925552368164
2024-12-11T21:02:54.052374,brave.exe,2814958318,291076744,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46110.927550554276
2024-12-11T21:02:54.055481,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.051860332489014
2024-12-11T21:02:54.057479,brave.exe,2814958318,291076744,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46110.931658267975
2024-12-11T21:02:54.127492,svchost.exe,47489,13825,,2,46661.235815525055
2024-12-11T21:02:54.130371,steamwebhelper.exe,714512,1023709,"127.0.0.1:49765,127.0.0.1:49764",2,46640.67626571655
2024-12-11T21:02:54.133385,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.129856824874878
2024-12-11T21:02:54.137322,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.13385510444641
2024-12-11T21:02:54.138321,NitroSense.exe,30898740,22838883,"::1:4343,::1:4449,::1:5141,::1:15150",5,46638.07264328003
2024-12-11T21:02:54.141413,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46642.97299742699
2024-12-11T21:02:54.202020,lsass.exe,1630952,8409273,,2,46666.82508134842
2024-12-11T21:02:54.266456,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46663.922703266144
2024-12-11T21:02:54.324783,svchost.exe,0,40392,,4,46665.82437133789
2024-12-11T21:02:54.326800,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.32426929473877
2024-12-11T21:02:54.327798,brave.exe,2814964030,291078088,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46111.20297622681
2024-12-11T21:02:54.389327,svchost.exe,160,116,,1,46664.006556510925
2024-12-11T21:02:54.391353,NVIDIA Web Helper.exe,332751,22535108,127.0.0.1:63603,3,46660.125395298004
2024-12-11T21:02:54.453085,jhi_service.exe,0,0,,1,46664.0375084877
2024-12-11T21:02:54.455619,NitroSense.exe,30898844,22838987,"::1:4343,::1:4449,::1:5141,::1:15150",5,46638.388406038284
2024-12-11T21:02:54.514597,MMSSHOST.exe,12651667,3759715212,,2,46663.26537322998
2024-12-11T21:02:54.570385,svchost.exe,47489,13825,,2,46661.69065308571
2024-12-11T21:02:54.574621,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.570871353149414
2024-12-11T21:02:54.577039,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.57410764694214
2024-12-11T21:02:54.636700,wininit.exe,0,86020,,2,46667.35466837883
2024-12-11T21:02:54.638977,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.636186122894287
2024-12-11T21:02:54.696190,svchost.exe,0,0,,12,46658.34355926514
2024-12-11T21:02:54.756555,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46664.29939222336
2024-12-11T21:02:54.815699,svchost.exe,0,0,,12,46658.46294236183
2024-12-11T21:02:54.817702,Spotify.exe,29927004,212156779,"152.195.38.76:80,151.101.130.133:80,35.186.224.40:443,104.199.241.202:4070",13,19.510330200195312
2024-12-11T21:02:54.876766,svchost.exe,24863552,6,,2,46666.40097641945
2024-12-11T21:02:54.921945,System,730721732,276846249,,9,1733931174.8863091
2024-12-11T21:02:54.980893,svchost.exe,37240,2117810,20.198.119.84:443,1,46664.57673072815
2024-12-11T21:02:54.984498,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.98037886619568
2024-12-11T21:02:54.986432,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.98398447036743
2024-12-11T21:02:54.989458,Spotify.exe,29787699,5064388,35.186.224.40:443,24,18.985918760299683
2024-12-11T21:02:54.991948,brave.exe,8574255698,7758075861,,2,46112.06961750984
2024-12-11T21:02:55.050984,postgres.exe,2863,157796,,2,46663.95385146141
2024-12-11T21:02:55.052992,Spotify.exe,29787699,5064388,35.186.224.40:443,24,19.05047035217285
2024-12-11T21:02:55.112541,WUDFHost.exe,50730,7307309,"127.0.0.1:49699,127.0.0.1:49698",2,46667.519753456116
2024-12-11T21:02:55.116081,Spotify.exe,29927004,212158163,"152.195.38.76:80,151.101.130.133:80,35.186.224.40:443,104.199.241.202:4070",13,19.807173013687134
2024-12-11T21:02:55.246328,svchost.exe,154142104,1317647872,,2,46666.62658929825
2024-12-11T21:02:55.248327,ServiceHub.Helper.exe,89998921,319253,,1,46655.99898982048
2024-12-11T21:02:55.252365,brave.exe,2814986758,291078312,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46112.125504016876
2024-12-11T21:02:55.256891,Postman.exe,23597885,26257262,"15.197.213.252:443,162.247.243.29:443,3.109.104.219:443,151.101.66.132:443",4,44850.681159734726
2024-12-11T21:02:55.342430,svchost.exe,0,0,,12,46658.982427597046
2024-12-11T21:02:55.393204,AcerCCAgent.exe,72642,120174,::1:63507,3,46665.057601213455
2024-12-11T21:02:55.394752,Spotify.exe,29945720,212161195,"152.195.38.76:80,151.101.130.133:80,35.186.224.40:443,104.199.241.202:4070",13,20.08783531188965
2024-12-11T21:02:55.396762,Spotify.exe,29945720,212161195,"152.195.38.76:80,151.101.130.133:80,35.186.224.40:443,104.199.241.202:4070",13,20.089383602142334
2024-12-11T21:02:55.399274,nvcontainer.exe,2498861,352960372,,1,46660.46631526947
2024-12-11T21:02:55.455130,NVDisplay.Container.exe,63734880,39453832,"127.0.0.1:49711,127.0.0.1:49712",2,46666.93254637718
2024-12-11T21:02:55.457582,brave.exe,2815014718,291079432,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46112.33130645752
2024-12-11T21:02:55.504149,ipfsvc.exe,0,0,"127.0.0.1:49737,127.0.0.1:49738",2,46665.16252350807
2024-12-11T21:02:55.508106,Spotify.exe,29787699,5064388,35.186.224.40:443,24,19.50363516807556
2024-12-11T21:02:55.510292,Spotify.exe,29787699,5064388,35.186.224.40:443,24,19.507591724395752
2024-12-11T21:02:55.557289,AcerDIAgent.exe,32159,6806,::1:63508,3,46665.2243347168
2024-12-11T21:02:55.611617,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46665.273585796356
2024-12-11T21:02:55.677146,svchost.exe,0,57344,,2,46668.03466844559
2024-12-11T21:02:55.681671,Postman.exe,117365841,194265808,,2,44852.245045661926
2024-12-11T21:02:55.686075,Spotify.exe,29792555,5069700,35.186.224.40:443,26,19.68115735054016
2024-12-11T21:02:55.690476,steamwebhelper.exe,714512,1023709,"127.0.0.1:49765,127.0.0.1:49764",2,46642.23399019241
2024-12-11T21:02:55.753086,AcerPixyService.exe,40,4264,,2,46665.40942835808
2024-12-11T21:02:55.804280,wininit.exe,0,86020,,2,46668.52630519867
2024-12-11T21:02:55.806133,NitroSense.exe,30899780,22839715,"::1:4343,::1:4449,::1:5141,::1:15150",5,46639.74045443535
2024-12-11T21:02:55.808132,NVIDIA Web Helper.exe,332751,22535108,127.0.0.1:63603,3,46661.542201042175
2024-12-11T21:02:55.865653,AcerDIAgent.exe,32159,6806,::1:63508,3,46665.52377510071
2024-12-11T21:02:55.911942,System,730721732,276846249,,9,1733931175.8773768
2024-12-11T21:02:55.914448,Code.exe,231748,1015218,51.104.15.252:443,1,200.75138425827026
2024-12-11T21:02:55.916464,Spotify.exe,29794123,5075212,"35.186.224.22:443,35.186.224.40:443",27,19.913933515548706
2024-12-11T21:02:55.962856,System,730721732,276846249,,9,1733931175.927669
2024-12-11T21:02:55.965390,NitroSense.exe,60368018,102586503,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46641.85712146759
2024-12-11T21:02:56.023365,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46665.68346905708
2024-12-11T21:02:56.050736,System Idle Process,0,0,"162.159.61.3:443,13.107.246.48:443,35.186.224.24:443,8.8.8.8:443,172.253.118.84:443,142.250.182.234:443,142.250.183.162:443,142.250.183.161:443,142.250.70.67:443,35.186.224.22:443,8.8.4.4:443",22,1733931176.038274
2024-12-11T21:02:56.106319,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46665.77526855469
2024-12-11T21:02:56.109322,Spotify.exe,29795163,5075452,"35.186.224.22:443,35.186.224.40:443",27,20.106806993484497
2024-12-11T21:02:56.162530,AcerPixyService.exe,40,4264,,2,46665.82289361954
2024-12-11T21:02:56.164040,Spotify.exe,29795163,5075452,"35.186.224.22:443,35.186.224.40:443",27,20.16201639175415
2024-12-11T21:02:56.166051,NitroSense.exe,60368122,102586607,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46642.05931639671
2024-12-11T21:02:56.285381,svchost.exe,24863552,6,,2,46667.76743865013
2024-12-11T21:02:56.359213,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46666.011926174164
2024-12-11T21:02:56.415491,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,46666.01521778107
2024-12-11T21:02:56.471919,mongod.exe,121912997,1262613811,,1,46666.055493831635
2024-12-11T21:02:56.475430,Spotify.exe,29800883,5081372,"35.186.224.22:443,35.186.224.40:443",29,20.47240447998047
2024-12-11T21:02:56.477441,Spotify.exe,29800883,5081372,"35.186.224.22:443,35.186.224.40:443",29,20.474915504455566
2024-12-11T21:02:56.548294,svchost.exe,0,57344,,2,46668.91915893555
2024-12-11T21:02:56.605115,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46666.149067401886
2024-12-11T21:02:56.608384,Spotify.exe,29801931,5085884,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,20.604601621627808
2024-12-11T21:02:56.609917,LockApp.exe,583658,55956,23.193.165.64:443,1,24577.261154413223
2024-12-11T21:02:56.611925,brave.exe,2815042038,291080776,"54.70.42.150:443,13.107.21.239:443,104.21.64.125:443,23.193.114.64:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,172.67.73.98:443,172.67.185.23:443",14,46113.48609375954
2024-12-11T21:02:56.612910,Spotify.exe,29801931,5085884,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,20.61141061782837
2024-12-11T21:02:56.615432,Spotify.exe,29801931,5085884,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,20.612395763397217
2024-12-11T21:02:56.617732,msedge.exe,1986371,4922053,"203.94.209.61:443,184.27.196.99:443,40.99.9.50:443,203.94.209.54:443",4,460.461873292923
2024-12-11T21:02:56.675545,svchost.exe,0,0,,12,46660.32358169556
2024-12-11T21:02:56.704433,System Idle Process,0,0,"162.159.61.3:443,13.107.246.48:443,35.186.224.24:443,8.8.8.8:443,172.253.118.84:443,142.250.182.234:443,142.250.183.162:443,142.250.183.161:443,142.250.70.67:443,35.186.224.22:443,8.8.4.4:443",22,1733931176.6882863
2024-12-11T21:02:56.706425,Spotify.exe,29808859,5090916,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,20.703918933868408
2024-12-11T21:02:56.757830,MMSSHOST.exe,12651667,3759715212,,2,46665.514674663544
2024-12-11T21:02:56.759836,Spotify.exe,29808859,5090916,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,20.75731611251831
2024-12-11T21:02:56.761835,AQAUserPS.exe,1466,88636,127.0.0.1:5141,1,46661.53967809677
2024-12-11T21:02:56.763842,Spotify.exe,29808859,5090916,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,20.761321544647217
2024-12-11T21:02:56.813142,WUDFHost.exe,0,0,"127.0.0.1:49708,127.0.0.1:49707",2,46669.08552789688
2024-12-11T21:02:56.866273,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46666.41265654564
2024-12-11T21:02:56.917477,WUDFHost.exe,50730,7308367,"127.0.0.1:49699,127.0.0.1:49698",2,46669.33241057396
2024-12-11T21:02:56.968642,lsass.exe,1630952,8409273,,2,46669.600472688675
2024-12-11T21:02:57.021021,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,46666.62022781372
2024-12-11T21:02:57.078565,svchost.exe,160,4110,,2,8966.277455329895
2024-12-11T21:02:57.080579,Spotify.exe,29823974,5095532,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,21.07805109024048
2024-12-11T21:02:57.128175,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46666.68060684204
2024-12-11T21:02:57.195296,svchost.exe,0,0,,12,46660.847883462906
2024-12-11T21:02:57.246328,svchost.exe,0,0,,12,46660.89802479744
2024-12-11T21:02:57.310409,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46666.851002693176
2024-12-11T21:02:57.312409,NitroSense.exe,30900612,22840443,"::1:4343,::1:4449,::1:5141,::1:15150",5,46641.24572992325
2024-12-11T21:02:57.315943,Spotify.exe,29848942,5141676,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,21.31189489364624
2024-12-11T21:02:57.317939,Spotify.exe,29848942,5141676,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443",30,21.315429210662842
2024-12-11T21:02:57.373973,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46667.03819537163
2024-12-11T21:02:57.377167,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46646.20764827728
2024-12-11T21:02:57.380165,Spotify.exe,29852318,5150844,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443,184.25.109.138:443",31,21.37665367126465
2024-12-11T21:02:57.439961,postgres.exe,4009,157261,,2,46666.51405310631
2024-12-11T21:02:57.552213,postgres.exe,2863,157796,,2,46666.40269422531
2024-12-11T21:02:57.557749,NVIDIA Web Helper.exe,332751,22535108,127.0.0.1:63603,3,46663.28929448128
2024-12-11T21:02:57.637519,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46667.305788993835
2024-12-11T21:02:57.640703,msedge.exe,1986371,4922053,"203.94.209.61:443,184.27.196.99:443,40.99.9.50:443,203.94.209.54:443",4,461.48396015167236
2024-12-11T21:02:57.686943,System,730721732,276846249,,9,1733931177.6496093
2024-12-11T21:02:57.688998,Spotify.exe,29891090,5208745,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443,184.25.109.138:443",33,21.686429500579834
2024-12-11T21:02:57.691515,Widgets.exe,25901260,2569169,23.54.83.42:443,1,46662.19340252876
2024-12-11T21:02:57.695074,Spotify.exe,29891090,5208745,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443,184.25.109.138:443",33,21.691001415252686
2024-12-11T21:02:57.697054,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46646.52874946594
2024-12-11T21:02:57.751567,svchost.exe,0,40392,,4,46669.2567756176
2024-12-11T21:02:57.754081,Cold Turkey Blocker.exe,400,7518737,,1,3933.584105014801
2024-12-11T21:02:57.757094,AnyDesk.exe,174117314,174093819,,1,46667.4519944191
2024-12-11T21:02:57.807494,spoolsv.exe,320,232,,2,46667.57900381088
2024-12-11T21:02:57.810465,svchost.exe,24622689,2453037,35.186.224.24:443,1,46665.34686875343
2024-12-11T21:02:57.814019,Spotify.exe,29899351,5209125,"35.186.224.24:443,35.186.224.22:443,35.186.224.40:443,184.25.109.138:443",33,21.810505390167236
2024-12-11T21:02:57.815773,Spotify.exe,30469328,216216578,"152.195.38.76:80,151.101.130.133:80,35.186.224.40:443,104.199.241.202:4070",13,22.508650541305542
2024-12-11T21:02:57.874179,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46667.52905488014
